method,dataset,unseen_idx,oa_mean,oa_std,aa_mean,aa_std,kappa_mean,kappa_std,s_oa_mean,s_oa_std,u_oa_mean,u_oa_std,h_oa_mean,h_oa_std,s_aa_mean,s_aa_std,u_aa_mean,u_aa_std,h_aa_mean,h_aa_std,train_time_mean,train_time_std,test_time_mean,test_time_std
udm,Houston,1;5,0.870025,0.007071,0.840626,0.007140,0.859289,0.007660,0.972164,0.007901,0.000000,0.000000,0.000000,0.000000,0.969953,0.008238,0.000000,0.000000,0.000000,0.000000,72.292479,1.637644,7.662032,0.036757
