method,dataset,unseen_idx,oa_mean,oa_std,aa_mean,aa_std,kappa_mean,kappa_std,s_oa_mean,s_oa_std,u_oa_mean,u_oa_std,h_oa_mean,h_oa_std,s_aa_mean,s_aa_std,u_aa_mean,u_aa_std,h_aa_mean,h_aa_std,train_time_mean,train_time_std,test_time_mean,test_time_std
mft,MUUFL,1;3,0.832965,0.002195,0.630788,0.012526,0.776545,0.002249,0.939661,0.002476,0.000000,0.000000,0.000000,0.000000,0.770963,0.015310,0.000000,0.000000,0.000000,0.000000,44.002068,1.221005,4.412888,0.033603
