ablation_name,ablation_config,dataset,unseen_idx,unseen_names,nclass,pre_OA_mean,pre_OA_std,pre_AA_mean,pre_AA_std,pre_Kappa_mean,pre_Kappa_std,OA_mean,OA_std,AA_mean,AA_std,Kappa_mean,Kappa_std,S_OA_mean,S_OA_std,U_OA_mean,U_OA_std,H_OA_mean,H_OA_std,S_AA_mean,S_AA_std,U_AA_mean,U_AA_std,H_AA_mean,H_AA_std,avg_train_time,avg_test_time
有伪标签修正,{'use_correction': True},MUUFL,4;7,road;buildings,11,0.610185,0.000000,0.325476,0.000000,0.485138,0.000000,0.814907,0.000000,0.689534,0.000000,0.754759,0.000000,0.877751,0.000000,0.616775,0.000000,0.724477,0.000000,0.706002,0.000000,0.615428,0.000000,0.657611,0.000000,16.04,0.01
无伪标签修正,{'use_correction': False},MUUFL,4;7,road;buildings,11,0.592890,0.000000,0.300033,0.000000,0.457114,0.000000,0.397737,0.000000,0.328164,0.000000,0.293077,0.000000,0.457795,0.000000,0.208388,0.000000,0.286404,0.000000,0.356326,0.000000,0.201433,0.000000,0.257372,0.000000,15.72,0.02
