ablation_name,ablation_config,dataset,unseen_idx,unseen_names,nclass,pre_OA_mean,pre_OA_std,pre_AA_mean,pre_AA_std,pre_Kappa_mean,pre_Kappa_std,OA_mean,OA_std,AA_mean,AA_std,Kappa_mean,Kappa_std,S_OA_mean,S_OA_std,U_OA_mean,U_OA_std,H_OA_mean,H_OA_std,S_AA_mean,S_AA_std,U_AA_mean,U_AA_std,H_AA_mean,H_AA_std,avg_train_time,avg_test_time
有伪标签修正,{'use_correction': True},HS-SAR-Berlin,4;7,soil;water,8,0.766770,0.000000,0.376298,0.000000,0.603994,0.000000,0.923483,0.000000,0.732732,0.000000,0.874707,0.000000,0.948191,0.000000,0.471737,0.000000,0.630027,0.000000,0.867667,0.000000,0.327928,0.000000,0.475967,0.000000,594.22,0.80
无伪标签修正,{'use_correction': False},HS-SAR-Berlin,4;7,soil;water,8,0.776507,0.000000,0.403263,0.000000,0.623328,0.000000,0.738705,0.000000,0.583879,0.000000,0.622559,0.000000,0.739850,0.000000,0.717762,0.000000,0.728639,0.000000,0.613061,0.000000,0.496334,0.000000,0.548557,0.000000,594.22,0.82
