ablation_name,ablation_config,dataset,unseen_idx,unseen_names,nclass,pre_OA_mean,pre_OA_std,pre_AA_mean,pre_AA_std,pre_Kappa_mean,pre_Kappa_std,OA_mean,OA_std,AA_mean,AA_std,Kappa_mean,Kappa_std,S_OA_mean,S_OA_std,U_OA_mean,U_OA_std,H_OA_mean,H_OA_std,S_AA_mean,S_AA_std,U_AA_mean,U_AA_std,H_AA_mean,H_AA_std,avg_train_time,avg_test_time
有伪标签修正,{'use_correction': True},Houston,4;7,soil;commercial buildings,15,0.503504,0.000000,0.478178,0.000000,0.463190,0.000000,0.769937,0.000000,0.800733,0.000000,0.751221,0.000000,0.845088,0.000000,0.390678,0.000000,0.534336,0.000000,0.863869,0.000000,0.390347,0.000000,0.537720,0.000000,324.88,0.41
无伪标签修正,{'use_correction': False},Houston,4;7,soil;commercial buildings,15,0.568886,0.000000,0.522379,0.000000,0.533447,0.000000,0.584583,0.000000,0.612224,0.000000,0.550001,0.000000,0.651134,0.000000,0.248729,0.000000,0.359957,0.000000,0.668178,0.000000,0.248518,0.000000,0.362289,0.000000,324.70,0.42
