dataset,unseen_idx,unseen_names,nclass,pre_OA_mean,pre_OA_std,pre_AA_mean,pre_AA_std,pre_Kappa_mean,pre_Kappa_std,OA_mean,OA_std,AA_mean,AA_std,Kappa_mean,Kappa_std,S_OA_mean,S_OA_std,U_OA_mean,U_OA_std,H_OA_mean,H_OA_std,S_AA_mean,S_AA_std,U_AA_mean,U_AA_std,H_AA_mean,H_AA_std,avg_train_time,avg_test_time
Houston,0;1,healthy grass;stressed grass,15,0.563420,0.012588,0.527005,0.018906,0.526689,0.013735,0.751170,0.010238,0.789862,0.006277,0.731519,0.010903,0.843680,0.008953,0.288777,0.035037,0.429102,0.039135,0.867008,0.005334,0.288413,0.034993,0.431635,0.039384,265.18,0.30
Houston,0;2,healthy grass;synthetic grass,15,0.557141,0.029954,0.485443,0.034862,0.518316,0.032704,0.792460,0.017920,0.797730,0.019169,0.775721,0.019396,0.859050,0.005828,0.345405,0.125839,0.478470,0.138288,0.875882,0.004033,0.289740,0.131202,0.419183,0.147568,263.95,0.27
